GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
 "00000","United States", ,SAINC45,210,"..."," Hired farm labor expenses 2/","Thousands of dollars",5094377,5224954,5381826,5580291,6456282,7377748,8127374,9056244,9635360,10054789,11044570,11178665,10988077,12099259,11905699,12803971,13316897,12201061,12818053,14143921,15670833,17976162,17871293,17807165,19505594,20080326,21379242,21860165,23642737,25167281,25786244,26561401,28027263,27545872,27301351,28931343,28520728,28413348,33563379,33018304,32408955,30850760,29909418,36071829,35691383,38678005,35840574,37837309,39162620,37423093
 "00000","United States", ,SAINC45,220,"..."," All other production expenses 3/","Thousands of dollars",16985738,17819503,18741211,20865629,24519942,27355191,30313767,33189787,36918168,44281243,53688274,59148128,65405266,70320245,71228558,72708290,68906004,64155276,67627367,68186109,71193625,72301782,72854365,72233096,75647935,79069262,83656012,85949709,88980252,89762172,91441735,89620239,91575534,88980134,89319099,90025425,98496228,104950348,114670427,127916065,126564460,128363415,135884166,146382897,149264028,160258534,158247134,157827455,160798175,165382365
 "00000","United States", ,SAINC45,240,"...","Value of inventory change","Thousands of dollars",18365,-837982,1659832,288521,1526397,-2781003,3359592,-838525,4532817,1371759,3567414,-6108679,8760041,5754471,-13874665,5353168,6723151,-2381250,-5546955,-12685072,-454513,2325399,-1207197,6733147,-6162443,11984492,-11046625,8655546,3325545,1266790,-2728820,-1398229,36734,-2497392,67028,8807226,225326,-3576943,646522,-1719165,-7313663,-12851671,-1807768,-22782221,11629798,-6288965,-649328,-7932385,-7757810,-8771829
 "00000","United States", ,SAINC45,250,"..."," Value of inventory change: livestock","Thousands of dollars",221861,665180,459509,444679,1817919,454409,-1045114,-687738,-1244560,-1274620,859327,1338599,286236,-646143,-376825,-1645564,-1818745,-1461791,-830403,-1576882,-635273,381989,996001,1008415,1069875,1112463,248384,-1147498,-374075,-260529,-651286,-626373,-411554,-569832,-831025,583849,1302706,491692,-373953,-1350990,-726319,-926052,-1398709,-981395,-2052146,1701211,4265082,2398060,1056000,711684
 "00000","United States", ,SAINC45,260,"..."," Value of inventory change: crops","Thousands of dollars",-203496,-1503162,1200323,-156158,-291522,-3235412,4404706,-150787,5777377,2646379,2708087,-7447278,8473805,6400614,-13497840,6998732,8541896,-919459,-4716552,-11108190,180760,1943410,-2034900,4439552,-6945408,9642990,-9426162,8906079,3272397,1068668,-932377,-1389994,1022006,-3159283,1130127,8436298,-1406580,-3773263,-83766,-1472175,-7691344,-13029619,-1513059,-22904826,12577944,-9094176,-6020481,-8813374,-10095911,-10162654
 "00000","United States", ,SAINC45,265,"..."," Value of inventory change: materials and supplies","Thousands of dollars",(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),(NA),-168298,1285180,-286910,1229039,-1868847,896965,427223,458651,-1145157,618138,-573718,1231723,-232074,-212921,329200,-295372,1104241,1104000,1104000,1104000,1104000,1104000,1104000,1104000,1106071,-1517071,1282101,679141
 "00000","United States", ,SAINC45,270,"...","Cash receipts and other income","Thousands of dollars",57153701,60318408,60938095,71613386,98170885,99986218,96450545,102708368,101806811,124865940,145570600,151492099,151142887,151293749,159842464,164846818,154884255,159442052,176294858,189301326,192812033,197541891,195413294,197450043,212319354,204452402,217384869,224266053,233099624,229141459,234602811,242871823,249112936,233592985,261019868,285645820,298448495,292525198,337379695,367683063,343005071,370610431,425377527,468207149,473769501,490388465,441027480,413765917,428691883,430017996
 "00000","United States", ,SAINC45,280,"..."," Less: Production expenses","Thousands of dollars",43083276,45402218,47883747,52957277,66464121,71258432,74819078,82425807,87943796,103363954,124687074,133680338,139001213,141384912,140527055,145323158,136383277,129922479,136664871,144520101,151364928,159035848,159895464,158379944,166944373,171137856,178148210,183233035,193652213,193046562,196222563,201863310,207156984,202475195,211305412,222933437,235373321,247152422,283079226,310914396,297582167,303452983,333551702,364906836,372951401,399107137,378406520,362943312,372905243,382442437
 "00000","United States", ,SAINC45,290,"...","Equals: Realized net income","Thousands of dollars",14070425,14916190,13054348,18656109,31706764,28727786,21631467,20282561,13863015,21501986,20883526,17811761,12141674,9908837,19315409,19523660,18500978,29519573,39629987,44781225,41447105,38506043,35517830,39070099,45374981,33314546,39236659,41033018,39447411,36094897,38380248,41008513,41955952,31117790,49714456,62712383,63075174,45372776,54300469,56768667,45422904,67157448,91825825,103300313,100818100,91281328,62620960,50822605,55786640,47575559
 "00000","United States", ,SAINC45,300,"..."," Plus: Value of inventory change","Thousands of dollars",18365,-837982,1659832,288521,1526397,-2781003,3359592,-838525,4532817,1371759,3567414,-6108679,8760041,5754471,-13874665,5353168,6723151,-2381250,-5546955,-12685072,-454513,2325399,-1207197,6733147,-6162443,11984492,-11046625,8655546,3325545,1266790,-2728820,-1398229,36734,-2497392,67028,8807226,225326,-3576943,646522,-1719165,-7313663,-12851671,-1807768,-22782221,11629798,-6288965,-649328,-7932385,-7757810,-8771829
